demand_th,DAA_price,CO2_price,Gas_price
0.1596110157,139.91,80.76,31.835
0.1674130372,138.24,80.76,31.835
0.1603220202,121.85,80.76,31.835
0.1453005856,109.9,80.76,31.835
0.1166160704,104.04,80.76,31.835
0.0836611198,97.49,80.76,31.835
0.0788687163,103.01,80.76,31.835
0.0805337788,100.49,80.76,31.835
0.0831244629,100.2,80.76,31.835
0.0879323558,99.92,80.76,31.835
0.1022871201,98.31,80.76,31.835
0.139037883,98.46,80.76,31.835
0.1858856502,98.98,80.76,31.835
0.2054020934,100.55,80.76,31.835
0.192821022,110.04,80.76,31.835
0.1729566842,113.33,80.76,31.835
0.1573130772,104.18,80.76,31.835
0.1439871948,97.81,80.76,31.835
0.134547108,100.03,80.76,31.835
0.129526672,100,80.76,31.835
0.1281142426,100,80.76,31.835
0.1298577221,109.43,80.76,31.835
0.135315582,124.61,80.76,31.835
0.1469737268,140.15,80.76,31.835
0.1596110157,156,80.76,31.835
0.1674130372,170.38,80.76,31.835
0.1603220202,165,80.76,31.835
0.1453005856,147.52,80.76,31.835
0.1166160704,138.96,80.76,31.835
0.0836611198,127,80.76,31.835
0.0788687163,109.26,80.76,31.835
0.0884983067,129.38,80.76,35.011
0.091345201,119.09,80.76,35.011
0.0966285787,116.32,80.76,35.011
0.1124029825,114.6,80.76,35.011
0.1527882757,115.07,80.76,35.011
0.2042691343,123.45,80.76,35.011
0.2257156899,145.62,80.76,35.011
0.2118903917,166.39,80.76,35.011
0.1900615357,168,80.76,35.011
0.1728708271,153.3,80.76,35.011
0.1582270583,143.35,80.76,35.011
0.1478533779,141.95,80.76,35.011
0.142336437,141.96,80.76,35.011
0.140784323,145.96,80.76,35.011
0.1427002269,155,80.76,35.011
0.1486978514,169.15,80.76,35.011
0.1615089486,179.48,80.76,35.011
0.1753960241,201.51,80.76,35.011
0.1839696401,182.84,80.76,35.011
0.1761773446,167.81,80.76,35.011
0.1596703393,147.09,80.76,35.011
0.1281490191,136.78,80.76,35.011
0.0919349314,120.51,80.76,35.011
0.0866685749,100.73,80.76,35.011
0.0884983067,80.65,80.76,39.241
0.091345201,76.68,80.76,39.241
0.0966285787,55.26,80.76,39.241
0.1124029825,37,80.76,39.241
0.1527882757,38.76,80.76,39.241
0.2042691343,54.63,80.76,39.241
0.2257156899,59.95,80.76,39.241
0.2118903917,77.99,80.76,39.241
0.1900615357,84.4,80.76,39.241
0.1728708271,67.65,80.76,39.241
0.1582270583,57.18,80.76,39.241
0.1478533779,48.91,80.76,39.241
0.142336437,38.59,80.76,39.241
0.140784323,41.24,80.76,39.241
0.1427002269,68.89,80.76,39.241
0.1486978514,80,80.76,39.241
0.1615089486,89.39,80.76,39.241
0.1753960241,114.5,80.76,39.241
0.1839696401,125.63,80.76,39.241
0.1761773446,102.08,80.76,39.241
0.1596703393,84.19,80.76,39.241
0.1281490191,71.67,80.76,39.241
0.0919349314,69.57,80.76,39.241
0.0866685749,27.71,80.76,39.241
0.0337224717,54.92,80.76,29.463
0.0337004197,24.34,80.76,29.463
0.0385358519,17.38,80.76,29.463
0.0500144846,15.28,80.76,29.463
0.0675041731,20.2,80.76,29.463
0.0857331411,30.01,80.76,29.463
0.0813921706,69.71,80.76,29.463
0.0727836846,97.19,80.76,29.463
0.0675251343,97.12,80.76,29.463
0.0611310678,73.03,80.76,29.463
0.0567826706,47.08,80.76,29.463
0.0498287661,42.58,80.76,29.463
0.0468018383,39.94,80.76,29.463
0.0440069011,52.66,80.76,29.463
0.0433296386,72.17,80.76,29.463
0.0463047373,91.3,80.76,29.463
0.0543247675,105.36,80.76,29.463
0.0605754745,146.89,80.76,29.463
0.0673782804,148.93,80.76,29.463
0.0658573309,130,80.76,29.463
0.0577424981,97.19,80.76,29.463
0.0456766141,83.72,80.76,29.463
0.0381055544,88.66,80.76,29.463
0.0352804127,81.66,80.76,29.463
0.0538141503,75.73,80.76,44.915
0.0553032878,71.79,80.76,44.915
0.0626212235,46.42,80.76,44.915
0.0820826905,45.09,80.76,44.915
0.12390263,43.83,80.76,44.915
0.1611823392,71.58,80.76,44.915
0.1532717522,87.67,80.76,44.915
0.1375690516,99.77,80.76,44.915
0.1225801372,112.99,80.76,44.915
0.1100161205,106.7,80.76,44.915
0.1011127481,94.15,80.76,44.915
0.0924416957,108.25,80.76,44.915
0.0867902778,110.43,80.76,44.915
0.0822506091,128.94,80.76,44.915
0.0839998252,125.26,80.76,44.915
0.0909398146,136.3,80.76,44.915
0.105885826,133.62,80.76,44.915
0.1200432426,137.46,80.76,44.915
0.1293459711,128.71,80.76,44.915
0.1238183065,132.21,80.76,44.915
0.107159249,128.28,80.76,44.915
0.0778050237,109.08,80.76,44.915
0.058068255,124.39,80.76,44.915
0.0545742128,113.5,80.76,44.915
0.0479210266,88.11,80.76,76.072
0.0492470904,93.04,80.76,76.072
0.0557636477,89.06,80.76,76.072
0.0730939126,94.22,80.76,76.072
0.1103342002,114.49,80.76,76.072
0.1435314527,129.47,80.76,76.072
0.1364871447,174.79,80.76,76.072
0.1225040282,206.05,80.76,76.072
0.109156532,215.15,80.76,76.072
0.0979683859,209.9,80.76,76.072
0.0900400111,204.96,80.76,76.072
0.0823185154,202.78,78.8,76.072
0.0772859776,203.05,78.14,76.072
0.0732434426,189.01,78.14,76.072
0.0748011041,207.56,78.14,76.072
0.0809811036,212.96,78.14,76.072
0.094290395,217.42,78.14,76.072
0.1068974497,239.99,78.14,76.072
0.1151814474,240.55,78.14,76.072
0.1102591108,217.74,78.14,76.072
0.095424367,195.58,78.14,76.072
0.069284688,187,78.14,76.072
0.0517092694,179.8,78.14,76.072
0.0485978556,172.21,78.14,76.072
0.0601640494,150.59,78.14,57.647
0.0618289003,136.89,78.14,57.647
0.0700103293,132.54,78.14,57.647
0.0917681877,130.65,78.14,57.647
0.1385227473,130.65,78.14,57.647
0.180201344,135,78.14,57.647
0.1713573329,135.99,78.14,57.647
0.1538017634,142.2,78.14,57.647
0.1370442046,142.82,78.14,57.647
0.1229976738,144.35,78.14,57.647
0.1130437316,137.12,78.14,57.647
0.1033495226,128.4,78.14,57.647
0.0970312553,125.56,78.14,57.647
0.0919559201,115.03,78.14,57.647
0.0939115381,126.63,78.14,57.647
0.1016704243,138.03,78.14,57.647
0.1183800176,151.05,78.14,57.647
0.1342079644,166.93,78.14,57.647
0.1446083854,170,78.14,57.647
0.1384284739,163.29,78.14,57.647
0.1198037005,112.98,78.14,57.647
0.0869857697,94.06,78.14,57.647
0.0649201249,91.28,78.14,57.647
0.0610137968,72.85,78.14,57.647
0.0299658587,57.85,78.14,57.647
0.0299462633,23.7,78.14,57.647
0.0342430384,35.03,78.14,57.647
0.0444429754,21.66,78.14,57.647
0.059984349,64.53,78.14,57.647
0.076182648,27.14,78.14,57.647
0.0723252526,53.5,78.14,57.647
0.064675734,31.3,78.14,57.647
0.0600029753,37.44,78.14,57.647
0.0543211944,44.91,78.14,57.647
0.0504571996,59.51,78.14,57.647
0.0442779455,50.47,78.14,57.647
0.0415882111,64.05,78.14,57.647
0.0391046241,39.46,78.14,57.647
0.0385028073,82.07,78.14,57.647
0.0411464862,84.97,78.14,57.647
0.0482731017,85.05,78.14,57.647
0.0538274931,100.81,78.14,57.647
0.0598724805,77.54,78.14,57.647
0.0585209617,73.7,78.14,57.647
0.0513101043,36.97,78.14,57.647
0.0405883346,27.15,78.14,57.647
0.0338606751,27.59,78.14,57.647
0.0313502484,19.85,78.14,57.647
0.0538141503,0.09,78.14,60.249
0.0553032878,0.09,78.14,60.249
0.0626212235,0.09,78.14,60.249
0.0820826905,0.3,78.14,60.249
0.12390263,5,78.14,60.249
0.1611823392,9.07,78.14,60.249
0.1532717522,54.32,78.14,60.249
0.1375690516,99.52,78.14,60.249
0.1225801372,105.04,78.14,60.249
0.1100161205,84.4,78.14,60.249
0.1011127481,67.14,78.14,60.249
0.0924416957,68.86,78.14,60.249
0.0867902778,70.46,78.14,60.249
0.0822506091,84.35,78.14,60.249
0.0839998252,98.87,78.14,60.249
0.0909398146,151.61,78.14,60.249
0.105885826,149.05,78.14,60.249
0.1200432426,155.57,78.14,60.249
0.1293459711,156.49,78.14,60.249
0.1238183065,140.15,78.14,60.249
0.107159249,110.07,78.14,60.249
0.0778050237,84.33,78.14,60.249
0.058068255,77.06,78.14,60.249
0.0545742128,54.36,78.14,60.249
0.0479210266,77.58,78.14,58.408
0.0492470904,79.51,78.14,58.408
0.0557636477,73.45,78.14,58.408
0.0730939126,71.22,78.14,58.408
0.1103342002,62.99,78.14,58.408
0.1435314527,76.77,78.14,58.408
0.1364871447,85.41,78.14,58.408
0.1225040282,129.24,78.14,58.408
0.109156532,135.49,78.14,58.408
0.0979683859,91.3,78.14,58.408
0.0900400111,71.38,78.14,58.408
0.0823185154,75.62,78.14,58.408
0.0772859776,72.86,78.14,58.408
0.0732434426,91.23,78.14,58.408
0.0748011041,93.46,78.14,58.408
0.0809811036,121.03,78.14,58.408
0.094290395,123.3,78.14,58.408
0.1068974497,135.27,78.14,58.408
0.1151814474,142.1,78.14,58.408
0.1102591108,119.78,78.14,58.408
0.095424367,98.6,78.14,58.408
0.069284688,84.98,78.14,58.408
0.0517092694,99.77,78.14,58.408
0.0485978556,71.37,78.14,58.408
0.0601640494,74.42,78.14,84.444
0.0618289003,74.41,78.14,84.444
0.0700103293,64.97,78.14,84.444
0.0917681877,68.06,78.14,84.444
0.1385227473,68.38,78.14,84.444
0.180201344,87.3,78.14,84.444
0.1713573329,117.05,78.14,84.444
0.1538017634,148.63,78.14,84.444
0.1370442046,160.58,78.14,84.444
0.1229976738,147.2,78.14,84.444
0.1130437316,129.13,78.14,84.444
0.1033495226,117.83,78.14,84.444
0.0970312553,114.07,78.14,84.444
0.0919559201,119.49,78.14,84.444
0.0939115381,144.36,78.14,84.444
0.1016704243,149.07,78.14,84.444
0.1183800176,159.06,78.14,84.444
0.1342079644,192.11,78.14,84.444
0.1446083854,199.96,78.14,84.444
0.1384284739,168.84,78.14,84.444
0.1198037005,149.1,78.14,84.444
0.0869857697,140.69,78.14,84.444
0.0649201249,127.73,78.14,84.444
0.0610137968,118.81,78.14,84.444
0.0966308533,114.54,78.14,93.987
0.0997393628,110,78.14,93.987
0.1055082562,99.8,78.14,93.987
0.1227322478,102.14,78.14,93.987
0.1668287453,99.77,78.14,93.987
0.2230404343,112.55,78.14,93.987
0.2464578199,153.19,78.14,93.987
0.2313620466,182.06,78.14,93.987
0.2075272292,199.12,78.14,93.987
0.1887567815,167.52,78.14,93.987
0.1727673245,124.34,78.14,93.987
0.1614403552,123.34,78.14,93.987
0.1554164355,89.52,78.14,93.987
0.15372169,101.24,78.14,93.987
0.1558136558,126.98,78.14,93.987
0.1623624316,153.24,78.14,93.987
0.1763508039,184.65,78.14,93.987
0.1915140313,197.44,78.14,93.987
0.2008755193,198.24,78.14,93.987
0.1923671513,181.95,78.14,93.987
0.1743432356,145.07,78.14,93.987
0.1399252656,125.35,78.14,93.987
0.1003832865,121.98,78.14,93.987
0.0946329785,79.99,78.14,93.987
0.0966308533,70.25,78.14,85.324
0.0997393628,67.97,78.14,85.324
0.1055082562,67.97,78.14,85.324
0.1227322478,68.19,78.14,85.324
0.1668287453,75.77,78.14,85.324
0.2230404343,81.26,78.14,85.324
0.2464578199,109,78.14,85.324
0.2313620466,134.81,78.14,85.324
0.2075272292,149.07,78.14,85.324
0.1887567815,125.52,78.14,85.324
0.1727673245,111.32,78.14,85.324
0.1614403552,109.45,74.53,85.324
0.1554164355,104.49,73.33,85.324
0.15372169,114.22,73.33,85.324
0.1558136558,134.74,73.33,85.324
0.1623624316,174.1,73.33,85.324
0.1763508039,179.61,73.33,85.324
0.1915140313,208.51,73.33,85.324
0.2008755193,206.79,73.33,85.324
0.1923671513,177.37,73.33,85.324
0.1743432356,156.21,73.33,85.324
0.1399252656,133.13,73.33,85.324
0.1003832865,128.23,73.33,85.324
0.0946329785,121.04,73.33,85.324
0.0805337788,137.41,73.33,69.845
0.0831244629,134.21,73.33,69.845
0.0879323558,130.01,73.33,69.845
0.1022871201,126.8,73.33,69.845
0.139037883,129.44,73.33,69.845
0.1858856502,129.68,73.33,69.845
0.2054020934,158,73.33,69.845
0.192821022,172.29,73.33,69.845
0.1729566842,171.72,73.33,69.845
0.1573130772,166.93,73.33,69.845
0.1439871948,141.85,73.33,69.845
0.134547108,130.89,73.33,69.845
0.129526672,134.16,73.33,69.845
0.1281142426,138.03,73.33,69.845
0.1298577221,148.94,73.33,69.845
0.135315582,206.97,73.33,69.845
0.1469737268,194.53,73.33,69.845
0.1596110157,240.7,73.33,69.845
0.1674130372,238,73.33,69.845
0.1603220202,199.71,73.33,69.845
0.1453005856,177.44,73.33,69.845
0.1166160704,166.84,73.33,69.845
0.0836611198,160.86,73.33,69.845
0.0788687163,158.69,73.33,69.845
0.0884983067,168.8,73.33,69.845
0.091345201,152.21,73.33,69.845
0.0966285787,143,73.33,69.845
0.1124029825,127,73.33,69.845
0.1527882757,134.07,73.33,69.845
0.2042691343,135.29,73.33,69.845
0.2257156899,135.29,73.33,69.845
0.2118903917,150.75,73.33,69.845
0.1900615357,155.96,73.33,69.845
0.1728708271,131.57,73.33,69.845
0.1582270583,120.31,73.33,69.845
0.1478533779,133,73.33,69.845
0.142336437,130.13,73.33,69.845
0.140784323,125,73.33,69.845
0.1427002269,137.4,73.33,69.845
0.1486978514,141.87,73.33,69.845
0.1615089486,150.38,73.33,69.845
0.1753960241,187.61,73.33,69.845
0.1839696401,197.86,73.33,69.845
0.1761773446,165.12,73.33,69.845
0.1596703393,150.04,73.33,69.845
0.1281490191,141.04,73.33,69.845
0.0919349314,141.39,73.33,69.845
0.0866685749,122.11,73.33,69.845
0.0884983067,100.01,73.33,75.351
0.091345201,101.43,73.33,75.351
0.0966285787,93.88,73.33,75.351
0.1124029825,107.13,73.33,75.351
0.1527882757,108.75,73.33,75.351
0.2042691343,121.88,73.33,75.351
0.2257156899,167.38,73.33,75.351
0.2118903917,205.1,73.33,75.351
0.1900615357,208.9,73.33,75.351
0.1728708271,166.45,73.33,75.351
0.1582270583,142.4,73.33,75.351
0.1478533779,129.9,73.33,75.351
0.142336437,143.33,73.33,75.351
0.140784323,165.69,73.33,75.351
0.1427002269,207.32,73.33,75.351
0.1486978514,212.28,73.33,75.351
0.1615089486,212.44,73.33,75.351
0.1753960241,254.18,73.33,75.351
0.1839696401,217.88,73.33,75.351
0.1761773446,187.44,73.33,75.351
0.1596703393,160.49,73.33,75.351
0.1281490191,139.71,73.33,75.351
0.0919349314,157.58,73.33,75.351
0.0866685749,147.57,73.33,75.351
0.0884983067,136.2,73.33,104.726
0.091345201,129.31,73.33,104.726
0.0966285787,128.85,73.33,104.726
0.1124029825,110.15,73.33,104.726
0.1527882757,111.17,73.33,104.726
0.2042691343,129.92,73.33,104.726
0.2257156899,163.62,73.33,104.726
0.2118903917,211.53,73.33,104.726
0.1900615357,222.74,73.33,104.726
0.1728708271,210,73.33,104.726
0.1582270583,199.92,73.33,104.726
0.1478533779,198.81,73.33,104.726
0.142336437,189.84,73.33,104.726
0.140784323,205.65,73.33,104.726
0.1427002269,222.18,73.33,104.726
0.1486978514,224.08,73.33,104.726
0.1615089486,217.35,73.33,104.726
0.1753960241,220,73.33,104.726
0.1839696401,214.24,73.33,104.726
0.1761773446,220.69,73.33,104.726
0.1596703393,174.98,73.33,104.726
0.1281490191,153.52,73.33,104.726
0.0919349314,137.91,73.33,104.726
0.0866685749,122.27,73.33,104.726
0.0966308533,79.17,73.33,118.513
0.0997393628,79.18,73.33,118.513
0.1055082562,79.15,73.33,118.513
0.1227322478,70.49,73.33,118.513
0.1668287453,70.49,73.33,118.513
0.2230404343,79.18,73.33,118.513
0.2464578199,120.01,73.33,118.513
0.2313620466,151.33,73.33,118.513
0.2075272292,168.15,73.33,118.513
0.1887567815,176.09,73.33,118.513
0.1727673245,174.42,73.33,118.513
0.1614403552,163.78,73.33,118.513
0.1554164355,180.48,73.33,118.513
0.15372169,184.01,73.33,118.513
0.1558136558,201.07,73.33,118.513
0.1623624316,220.58,73.33,118.513
0.1763508039,236.1,73.33,118.513
0.1915140313,241.41,73.33,118.513
0.2008755193,202.94,73.33,118.513
0.1923671513,163.72,73.33,118.513
0.1743432356,146.08,73.33,118.513
0.1399252656,114.1,73.33,118.513
0.1003832865,83.32,73.33,118.513
0.0946329785,64.91,73.33,118.513
0.1048325081,47.95,73.33,108.676
0.1082048559,23.92,73.33,108.676
0.1144633908,16.45,73.33,108.676
0.1331492885,10.39,73.33,108.676
0.1809885268,5.88,73.33,108.676
0.2419712475,11.06,73.33,108.676
0.2673762106,66.55,73.33,108.676
0.2509991663,84.84,73.33,108.676
0.2251413414,96.08,73.33,108.676
0.2047777303,89.9,73.33,108.676
0.1874311497,83.65,73.33,108.676
0.175142791,86.78,73.33,108.676
0.1686075841,112.44,73.33,108.676
0.1667689952,119.83,73.33,108.676
0.169038519,143.17,73.33,108.676
0.1761431296,153.4,73.33,108.676
0.1913187811,152.65,73.33,108.676
0.2077690049,194.93,73.33,108.676
0.2179250599,181.8,73.33,108.676
0.2086945344,153.63,73.33,108.676
0.1891408181,136.68,73.33,108.676
0.1518015834,146.84,73.33,108.676
0.1089034333,149.8,73.33,108.676
0.1026650613,128.91,73.33,108.676
0.1048325081,113.02,73.33,102.749
0.1082048559,119.67,73.33,102.749
0.1144633908,126.83,73.33,102.749
0.1331492885,115.82,73.33,102.749
0.1809885268,120.05,73.33,102.749
0.2419712475,129.97,73.33,102.749
0.2673762106,150.05,73.33,102.749
0.2509991663,227.79,73.33,102.749
0.2251413414,227.23,73.33,102.749
0.2047777303,228.56,73.33,102.749
0.1874311497,228.56,73.33,102.749
0.175142791,226.43,72.5,102.749
0.1686075841,197.37,72.22,102.749
0.1667689952,194.91,72.22,102.749
0.169038519,206.91,72.22,102.749
0.1761431296,214.98,72.22,102.749
0.1913187811,202.98,72.22,102.749
0.2077690049,211.8,72.22,102.749
0.2179250599,172.76,72.22,102.749
0.2086945344,158.17,72.22,102.749
0.1891408181,135.61,72.22,102.749
0.1518015834,118.35,72.22,102.749
0.1089034333,153.33,72.22,102.749
0.1026650613,123.65,72.22,102.749
0.131751677,144.47,72.22,108.688
0.1345304574,146.48,72.22,108.688
0.1407003534,148.4,72.22,108.688
0.1560542619,140.67,72.22,108.688
0.1950236241,143.98,72.22,108.688
0.2683685216,150,72.22,108.688
0.3175430881,138.98,72.22,108.688
0.2973212951,159.93,72.22,108.688
0.2745671369,205.7,72.22,108.688
0.2556454262,215.07,72.22,108.688
0.2358092329,180.78,72.22,108.688
0.2244171627,203.91,72.22,108.688
0.2184039591,186.74,72.22,108.688
0.2185321065,192.02,72.22,108.688
0.2212623474,213.34,72.22,108.688
0.2279769307,227.11,72.22,108.688
0.2398723857,243.39,72.22,108.688
0.2561303069,281.98,72.22,108.688
0.2665390796,287.29,72.22,108.688
0.2544109037,260.7,72.22,108.688
0.2355172345,240,72.22,108.688
0.1958792303,232.09,72.22,108.688
0.1351386253,219.05,72.22,108.688
0.1292665438,204.82,72.22,108.688
0.1154860344,200.74,72.22,108.688
0.1179217554,183.92,72.22,108.688
0.1233299357,187.42,72.22,108.688
0.1367882996,180,72.22,108.688
0.1709466284,170.59,72.22,108.688
0.2352365983,175.88,72.22,108.688
0.2783402294,180.08,72.22,108.688
0.2606149545,194.19,72.22,108.688
0.2406699522,200.03,72.22,108.688
0.2240842557,215.03,72.22,108.688
0.2066969757,212.03,72.22,108.688
0.1967113342,217.99,72.22,108.688
0.1914405016,210.05,72.22,108.688
0.1915528283,198.85,72.22,108.688
0.1939460024,205.15,72.22,108.688
0.1998316246,224.6,72.22,108.688
0.2102585046,241.95,72.22,108.688
0.2245092746,267.37,72.22,108.688
0.2336330134,273,72.22,108.688
0.2230021434,266.44,72.22,108.688
0.2064410265,244.9,72.22,108.688
0.1716966041,215.1,72.22,108.688
0.1184548408,212.03,72.22,108.688
0.1133077078,169.45,72.22,108.688
0.0728340042,139.35,72.22,109.754
0.075176995,140.38,72.22,109.754
0.0795252088,149.49,72.22,109.754
0.0925075248,144.98,72.22,109.754
0.1257445746,154.8,72.22,109.754
0.1681132618,167.52,72.22,109.754
0.1857637523,270.4,72.22,109.754
0.1743855478,316.94,72.22,109.754
0.1564204245,324.05,72.22,109.754
0.1422724912,308.15,72.22,109.754
0.1302206864,296.18,72.22,109.754
0.1216831593,307.53,72.22,109.754
0.1171427234,299.82,72.22,109.754
0.1158653354,302.32,72.22,109.754
0.1174421221,332.02,72.22,109.754
0.1223781601,333.69,72.22,109.754
0.1329216783,334.68,72.22,109.754
0.1443507254,335.39,72.22,109.754
0.1514068015,315.41,72.22,109.754
0.1449937513,291.43,72.22,109.754
0.1314085049,252.17,72.22,109.754
0.1054664948,220,72.22,109.754
0.0756623425,199.93,72.22,109.754
0.0713281371,155.03,72.22,109.754
0.0884983067,113.67,72.22,115.413
0.091345201,112.45,72.22,115.413
0.0966285787,99.97,72.22,115.413
0.1124029825,82.15,72.22,115.413
0.1527882757,87.9,72.22,115.413
0.2042691343,103.72,72.22,115.413
0.2257156899,152.18,72.22,115.413
0.2118903917,229.91,72.22,115.413
0.1900615357,248.97,72.22,115.413
0.1728708271,236.51,72.22,115.413
0.1582270583,242.2,72.22,115.413
0.1478533779,244.41,72.22,115.413
0.142336437,245.18,72.22,115.413
0.140784323,251.76,72.22,115.413
0.1427002269,258.96,72.22,115.413
0.1486978514,259.97,72.22,115.413
0.1615089486,255.54,72.22,115.413
0.1753960241,284.96,72.22,115.413
0.1839696401,294.9,72.22,115.413
0.1761773446,272.49,72.22,115.413
0.1596703393,248.95,72.22,115.413
0.1281490191,199.13,72.22,115.413
0.0919349314,199.53,72.22,115.413
0.0866685749,167.68,72.22,115.413
0.131751677,152.89,72.22,116.079
0.1345304574,137.44,72.22,116.079
0.1407003534,123.98,72.22,116.079
0.1560542619,119.94,72.22,116.079
0.1950236241,123.91,72.22,116.079
0.2683685216,149.78,72.22,116.079
0.3175430881,209.19,72.22,116.079
0.2973212951,258.46,72.22,116.079
0.2745671369,268.55,72.22,116.079
0.2556454262,229.95,72.22,116.079
0.2358092329,197.41,72.22,116.079
0.2244171627,172.42,72.22,116.079
0.2184039591,166.64,72.22,116.079
0.2185321065,165.11,72.22,116.079
0.2212623474,180.08,72.22,116.079
0.2279769307,186.68,72.22,116.079
0.2398723857,206.22,72.22,116.079
0.2561303069,223.49,72.22,116.079
0.2665390796,219.51,72.22,116.079
0.2544109037,209.92,72.22,116.079
0.2355172345,153.73,72.22,116.079
0.1958792303,149.77,72.22,116.079
0.1351386253,142.24,72.22,116.079
0.1292665438,124.22,72.22,116.079
0.1655940671,141.63,72.22,125.364
0.1700881514,127.37,72.22,125.364
0.1773041705,122.17,72.22,125.364
0.1901486592,117.73,72.22,125.364
0.2237509635,126.18,72.22,125.364
0.2962577996,153.56,72.22,125.364
0.3471333528,207.39,72.22,125.364
0.3351252995,293.16,72.22,125.364
0.315651352,309.09,72.22,125.364
0.2983471149,294.94,72.22,125.364
0.2770327689,295.02,72.22,125.364
0.2642448856,289.9,72.22,125.364
0.256127093,272.93,72.22,125.364
0.2549524913,269.92,72.22,125.364
0.2589620391,272.24,72.22,125.364
0.2677427087,300.36,72.22,125.364
0.2775301242,315.05,72.22,125.364
0.2933761694,322.72,72.22,125.364
0.3062412067,299.59,72.22,125.364
0.2953162858,285.91,72.22,125.364
0.2754339962,261.56,72.22,125.364
0.2359839151,229.94,72.22,125.364
0.1693646938,217.1,72.22,125.364
0.1625716563,173.64,72.22,125.364
0.1655940671,187.29,72.22,122.855
0.1700881514,175.19,72.22,122.855
0.1773041705,163.07,72.22,122.855
0.1901486592,151.82,72.22,122.855
0.2237509635,159.15,72.22,122.855
0.2962577996,181.64,72.22,122.855
0.3471333528,230.6,72.22,122.855
0.3351252995,297.07,72.22,122.855
0.315651352,307.65,72.22,122.855
0.2983471149,289.85,72.22,122.855
0.2770327689,280.45,72.22,122.855
0.2642448856,263.47,77.58,122.855
0.256127093,256.03,79.36,122.855
0.2549524913,272.43,79.36,122.855
0.2589620391,290.17,79.36,122.855
0.2677427087,318.36,79.36,122.855
0.2775301242,327.36,79.36,122.855
0.2933761694,349.9,79.36,122.855
0.3062412067,337.95,79.36,122.855
0.2953162858,314.37,79.36,122.855
0.2754339962,274.15,79.36,122.855
0.2359839151,266.32,79.36,122.855
0.1693646938,269.92,79.36,122.855
0.1625716563,226.03,79.36,122.855
0.1237197599,212.77,79.36,121.46
0.1263291388,210.7,79.36,121.46
0.1321229022,199.13,79.36,121.46
0.1465407975,200,79.36,121.46
0.1831344883,197.99,79.36,121.46
0.2520080944,211.94,79.36,121.46
0.2981848543,214.94,79.36,121.46
0.2791958332,228.07,79.36,121.46
0.2578288263,264.96,79.36,121.46
0.2400606312,279.9,79.36,121.46
0.2214337026,257.83,79.36,121.46
0.210736122,253.32,79.36,121.46
0.2050894987,249.99,79.36,121.46
0.2052098338,237.41,79.36,121.46
0.2077736323,257.61,79.36,121.46
0.2140788775,264.02,79.36,121.46
0.2252491553,288.2,79.36,121.46
0.2405159524,315.92,79.36,121.46
0.2502901799,306.1,79.36,121.46
0.2389013683,270.08,79.36,121.46
0.2211595052,232.22,79.36,121.46
0.1839379346,213.37,79.36,121.46
0.1269002312,200,79.36,121.46
0.1213861267,173.69,79.36,121.46
0.1395121852,144.88,79.36,121.46
0.1424546429,135,79.36,121.46
0.1489879614,122.01,79.36,121.46
0.1652462541,99.4,79.36,121.46
0.2065110107,99.4,79.36,121.46
0.2841761088,105.64,79.36,121.46
0.3362471821,129,79.36,121.46
0.3148342741,136.76,79.36,121.46
0.2907398382,141.34,79.36,121.46
0.2707035908,151.77,79.36,121.46
0.2496989953,153.5,79.36,121.46
0.2376359032,163.53,79.36,121.46
0.2312685068,159.62,79.36,121.46
0.2314042023,151.84,79.36,121.46
0.2342952614,157.13,79.36,121.46
0.2414053506,158,79.36,121.46
0.2540014781,170.89,79.36,121.46
0.2712170322,180.1,79.36,121.46
0.282238908,180.4,79.36,121.46
0.2693963518,181.88,79.36,121.46
0.2493897975,157.28,79.36,121.46
0.2074170142,135.1,79.36,121.46
0.1430986333,155.04,79.36,121.46
0.1368806714,150.07,79.36,121.46
0.1237197599,129.22,79.36,123.29
0.1263291388,130.46,79.36,123.29
0.1321229022,127.7,79.36,123.29
0.1465407975,119.58,79.36,123.29
0.1831344883,120.07,79.36,123.29
0.2520080944,129.5,79.36,123.29
0.2981848543,193.09,79.36,123.29
0.2791958332,304.17,79.36,123.29
0.2578288263,354.63,79.36,123.29
0.2400606312,367.7,79.36,123.29
0.2214337026,370,79.36,123.29
0.210736122,365.91,79.36,123.29
0.2050894987,360.1,79.36,123.29
0.2052098338,367.2,79.36,123.29
0.2077736323,383.91,79.36,123.29
0.2140788775,397.91,79.36,123.29
0.2252491553,392.6,79.36,123.29
0.2405159524,415.58,79.36,123.29
0.2502901799,398.97,79.36,123.29
0.2389013683,374.7,79.36,123.29
0.2211595052,329.04,79.36,123.29
0.1839379346,312,79.36,123.29
0.1269002312,294.98,79.36,123.29
0.1213861267,260.26,79.36,123.29
0.1237197599,271.88,79.36,123.668
0.1263291388,250.09,79.36,123.668
0.1321229022,228.17,79.36,123.668
0.1465407975,226.24,79.36,123.668
0.1831344883,235.17,79.36,123.668
0.2520080944,271.89,79.36,123.668
0.2981848543,303.99,79.36,123.668
0.2791958332,396.22,79.36,123.668
0.2578288263,444.92,79.36,123.668
0.2400606312,445.32,79.36,123.668
0.2214337026,445.91,79.36,123.668
0.210736122,435.6,79.36,123.668
0.2050894987,418.05,79.36,123.668
0.2052098338,424.26,79.36,123.668
0.2077736323,446.38,79.36,123.668
